availablefrom,availableuntil,buildingnumber,categories/0,description,geolocation/0/latitude,geolocation/0/longitude,geolocationentrances/0/latitude,geolocationentrances/0/longitude,id,image/fullurl,image/thumbnail,maxzoomlevel,minzoomlevel,name,openinghours/hasopeninghours,openinghours/opennow,openinghours/unknown,openinghours/weekdays/0/day,openinghours/weekdays/0/fulltext,openinghours/weekdays/0/timestext,openinghours/weekdays/1/day,openinghours/weekdays/1/fulltext,openinghours/weekdays/1/timestext,openinghours/weekdays/2/day,openinghours/weekdays/2/fulltext,openinghours/weekdays/2/timestext,openinghours/weekdays/3/day,openinghours/weekdays/3/fulltext,openinghours/weekdays/3/timestext,openinghours/weekdays/4/day,openinghours/weekdays/4/fulltext,openinghours/weekdays/4/timestext,openinghours/weekdays/5/day,openinghours/weekdays/5/fulltext,openinghours/weekdays/5/timestext,openinghours/weekdays/6/day,openinghours/weekdays/6/fulltext,openinghours/weekdays/6/timestext,openinghours/weekdaytext/0,parent,shortdescription,zoomlimit,openinghours/periods/0/close/day,openinghours/periods/0/close/time,openinghours/periods/0/open/day,openinghours/periods/0/open/time,openinghours/periods/1/close/day,openinghours/periods/1/close/time,openinghours/periods/1/open/day,openinghours/periods/1/open/time,openinghours/periods/2/close/day,openinghours/periods/2/close/time,openinghours/periods/2/open/day,openinghours/periods/2/open/time,openinghours/periods/3/close/day,openinghours/periods/3/close/time,openinghours/periods/3/open/day,openinghours/periods/3/open/time,openinghours/periods/4/close/day,openinghours/periods/4/close/time,openinghours/periods/4/open/day,openinghours/periods/4/open/time,openinghours/weekdaytext/1,openinghours/weekdaytext/2,openinghours/weekdaytext/3,openinghours/weekdaytext/4,openinghours/weekdaytext/5,openinghours/weekdaytext/6,categories/1,openinghours/periods/5/close/day,openinghours/periods/5/close/time,openinghours/periods/5/open/day,openinghours/periods/5/open/time,openinghours/periods/6/close/day,openinghours/periods/6/close/time,openinghours/periods/6/open/day,openinghours/periods/6/open/time,categories/2,area/0/latitude,area/0/longitude,area/1/latitude,area/1/longitude,area/2/latitude,area/2/longitude,area/3/latitude,area/3/longitude,area/4/latitude,area/4/longitude,area/5/latitude,area/5/longitude,area/6/latitude,area/6/longitude,area/7/latitude,area/7/longitude,area/8/latitude,area/8/longitude,area/9/latitude,area/9/longitude,area/10/latitude,area/10/longitude,image,keywords/0,keywords/1,keywords/2,keywords/3,openinghours/periods/7/close/day,openinghours/periods/7/close/time,openinghours/periods/7/open/day,openinghours/periods/7/open/time,openinghours/periods/8/close/day,openinghours/periods/8/close/time,openinghours/periods/8/open/day,openinghours/periods/8/open/time,openinghours/periods/9/close/day,openinghours/periods/9/close/time,openinghours/periods/9/open/day,openinghours/periods/9/open/time
2016-06-03T12:22:06.864Z,,36,poicategory:5DA0909668B82DF2487EAA7FF30DAE60,"Next to 'Boerderij Bosch' you
will find seven log cabins with a total of 105 sleeping places. Among other
things, students use the log cabins for staying over during brushing up courses
and exam camps. During these educative camps, organised by the Twente Academy,
pupils receive intensive coaching by University of Twente students. The goal of
these camps is to prepare these pupils for their final exams or to brush up on
specific subjects.",52.243598,6.846289,52.243713,6.846913,poiobject:D65ADE6AB699DD36D27BBF5EE021741F,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i97/cb9211010387fe6c0081e6f403723b0b008d5f81030701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ief/bf1673010387fe6c0081e6f403723b0b008d5f81030701c1da00da0080.jpg,15,0,Log cabins,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"Next to 'Boerderij Bosch' you will find seven log cabins with a total of 105 sleeping places. Among other things, students useâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,poicategory:BBAB41035A7D80D922C3AB92FDE78B12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06T13:39:46.387Z,,47,poicategory:825CC92E50826F5150A85838C692D057,"Improving your skills will
help you to perform better in your work or study. The TCP Language Centre
offers professional support in languages, communicative skills, academic
writing, study and employability skills to staff and students of the University
of Twente. TCP is located at the 5th floor of the 'Vrijhof' building.",52.243345,6.852905,52.243438,6.853049,poiobject:9DB0A25E2119D99DBFC11265BAA6627E,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i63/94d2010103a558a2002abde502fe3b0b00b52c73020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i87/4f72ad0103a558a2002abde502fe3b0b00b52c73020701c1da00da0080.jpg,15,0,TCP Language Centre,true,true,false,Sunday,Sunday: Closed,Closed,Monday,"Monday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Tuesday,"Tuesday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Wednesday,"Wednesday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Thursday,"Thursday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Friday,"Friday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Saturday,Saturday: Closed,Closed,Sunday: Closed,poiobject:79E9C139465BB2169806FF70067253CD,Improving your skills will help you to perform better in your work or study. The TCP Language Centre offers professional supportâ€¦,0,1,1230,1,0900,1,1600,1,1330,2,1230,2,0900,2,1600,2,1330,3,1230,3,0900,"Monday: 09:00 - 12:18, 13:18 - 16:00","Tuesday: 09:00 - 12:18, 13:18 - 16:00","Wednesday: 09:00 - 12:18, 13:18 - 16:00","Thursday: 09:00 - 12:18, 13:18 - 16:00","Friday: 09:00 - 12:18, 13:18 - 16:00",Saturday: Closed,poicategory:4093ABF808190FDB723996EF584A8B4E,3,1600,3,1330,4,1230,4,0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1600,4,1330,5,1230,5,0900,5,1600,5,1330
2016-06-05T21:06:50.685Z,,2,poicategory:4093ABF808190FDB723996EF584A8B4E,"The Facility Service Centre provides a variety of
security services on the campus by means of the Security Service. For more
information please use the Service ABC or phone the Security Service on 2134.<br/>",52.239785,6.850002,52.23979,6.850018,poiobject:47A9BE9EE6E5D252EC5A1DB21BF20688,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i1d/5721560103695ca200c5ef8c04fe3b0b00dd7d6c020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i0d/e062a90103695ca200c5ef8c04fe3b0b00dd7d6c020701c1da00da0080.jpg,15,0,Security,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:73DC5B08511169701208EA2318DD7391,The Facility Service Centre provides a variety of security services on the campus by means of the Security Service. For moreâ€¦,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.239413,6.849653,52.239993,6.850223,52.240075,6.849995,52.240211,6.850104,52.240205,6.849723,52.23993,6.849634,52.239911,6.84949,52.239781,6.84949,52.240193,6.848408,52.239991,6.848177,52.239413,6.849653,,,,,,,,,,,,,,,,,
2016-06-06T09:31:13.353Z,,49,poicategory:ED5340BB14A2F25B367A91BB38668C26,"The indoor pool is suitable
for training in swimming, water polo, underwater hockey and canoeing. There is
a lifeguard loft as well as an equipment room. In the hall way you'll find the
doors that lead to the dressing rooms.",52.243936,6.851102,52.244053,6.850807,poiobject:D424C04E9CCFBB941657A49298FC23AF,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i2d/059d2d01036e5ea20030c30102fe3b0b004ddb6d020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i46/812ca401036e5ea20030c30102fe3b0b004ddb6d020701c1da00da0080.jpg,15,0,Swimming pool - Indoor,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:C7D7F01306C0F00A1725A20432040531,"The indoor pool is suitable for training in swimming, water polo, underwater hockey and canoeing. There is a lifeguard loft asâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06T14:05:55.786Z,,47,poicategory:4093ABF808190FDB723996EF584A8B4E,"UT-News is the independent
news bulletin for staff and students of the University of Twente. The editorial
office is established in the 'Vrijhof' building at the 5th floor.",52.243345,6.852905,52.243438,6.853049,poiobject:AB47578427443562E317F4BB236122C6,http://campusapp.webhare-test.utsp.utwente.nl/.uc/id8/40442e0103be57a200b3430d03fe3b0b007a8d73020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i97/3e6afe0103be57a200b3430d03fe3b0b007a8d73020701c1da00da0080.jpg,15,0,UT-News,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:79E9C139465BB2169806FF70067253CD,UT-News is the independent news bulletin for staff and students of the University of Twente. The editorial office is establishedâ€¦,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06T13:38:51.965Z,,47,poicategory:825CC92E50826F5150A85838C692D057,"You can contact the Writing
Centre when you need individual help with specific writing problems, such as
language issues, text structure, finding the right sources or citation issues. Maybe
you have no clue why your writing is going so slowly, or what is wrong with
your text. The Writing Centre will deal with any question at any stage in the
writing process. However, the Writing Centre is not a correction service. You
will receive help, but you will still need to do all your writing yourself. The
Writing Centre is located at the 5th floor of the 'Vrijhof' building.",52.243345,6.852905,52.243438,6.853049,poiobject:22FBA663DF94D571063A8C1523ECCEB1,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i77/eb518401035a59a200c48ae602fe3b0b00010074020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i36/d3f37e01035a59a200c48ae602fe3b0b00010074020701c1da00da0080.jpg,15,0,Writing Centre,true,true,false,Sunday,Sunday: Closed,Closed,Monday,"Monday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Tuesday,"Tuesday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Wednesday,"Wednesday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Thursday,"Thursday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Friday,"Friday: 09:00 - 12:18, 13:18 - 16:00","09:00 - 12:18, 13:18 - 16:00",Saturday,Saturday: Closed,Closed,Sunday: Closed,poiobject:79E9C139465BB2169806FF70067253CD,"You can contact the Writing Centre when you need individual help with specific writing problems, such as language issues, textâ€¦",0,1,1230,1,0900,2,1230,2,0900,3,1230,3,0900,4,1230,4,0900,5,1230,5,0900,"Monday: 09:00 - 12:18, 13:18 - 16:00","Tuesday: 09:00 - 12:18, 13:18 - 16:00","Wednesday: 09:00 - 12:18, 13:18 - 16:00","Thursday: 09:00 - 12:18, 13:18 - 16:00","Friday: 09:00 - 12:18, 13:18 - 16:00",Saturday: Closed,poicategory:4093ABF808190FDB723996EF584A8B4E,1,1600,1,1330,2,1600,2,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1600,3,1330,4,1600,4,1330,5,1600,5,1330
2016-06-03T13:24:05.128Z,,12,poicategory:C94D48BE0A576734D84194A7FBD2CBCB,"The 'Waaier' is
a restaurant; it houses 'Spiegel Spiegel', by Jan Merx. He used a pencil to
write 'Câ€™est moi' in minute letters, a job that took him several months. You
can also see the word 'WAAR' (true), with the 'W' written as an upside-down 'M'.
This is Merxâ€™s critical comment on science: truth has

many facets.",52.238536,6.856842,52.238112,6.857889,poiobject:8BBA54CE84FB4A25A9A56660359FD725,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ia2/00538e0103c15ca200fe12eb02fe3b0b00d65e74020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ib5/d30d1e0103c15ca200fe12eb02fe3b0b00d65e74020701c1da00da0080.jpg,15,0,"""Spiegel Spiegel""",false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:A1C8D0CE949EAB5695C04D31FAE44B3D,"The 'Waaier' is a restaurant; it houses 'Spiegel Spiegel', by Jan Merx. He used a pencil to write 'Câ€™est moi' in minuteâ€¦",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06T13:05:58.090Z,,,poicategory:ED5340BB14A2F25B367A91BB38668C26,"The campus has a 400-metre
cinder track, a running track for athletes. Every year, a cheering crowd
welcomes the runners of the Batavians Race, the largest student sports event of
the Netherlands, on this cinder track.Â <b>The Sports facilities</b>





Since the summer of 2015 the campus accommodates a three lane polytan
PUR synthetic 400m track. The match lines for all regular walking distances and
relays are applied accordingly.<br/>",52.244094,6.852508,52.244383,6.851821,poiobject:0F6848AEAEBA9E3D52C691DA9C182EF9,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i6d/f3454601034a076d00e42927047c3b0b00ba81ff020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i3e/40979501034a076d00e42927047c3b0b00ba81ff020701c1da00da0080.jpg,15,0,UTrack,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"The campus has a 400-metre cinder track, a running track for athletes. Every year, a cheering crowd welcomes the runners of theâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03T12:44:45.393Z,,3,poicategory:5DA0909668B82DF2487EAA7FF30DAE60,"The 'Vleugel' building, also
referred to as the board wing, is the home base of the Executive Board of the
University of Twente. The Executive Board consists of Victor van der Chijs
(chairman), Ed Brinksma (rector magnificus) and Mirjam Bult (Vice-president).
Apart from the Executive Board and the secretariats, the spokesperson and the
secretary of the University of Twente work in the board wing as well.",52.23987,6.850415,52.239879,6.850411,poiobject:F2E8F6925FF6B1DED6F6FEF3B89DBF34,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i2c/810cd201035c5ba200a71cb702fe3b0b00248b71020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ife/efc82201035c5ba200a71cb702fe3b0b00248b71020701c1da00da0080.jpg,12,0,Vleugel,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"The 'Vleugel' building, also referred to as the board wing, is the home base of the Executive Board of the University of Twente.â€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:28:11.028Z,,11,poicategory:9633E0C77CE5E08A89D02D1349309115,"The CTIT (institute for ICT
research in context) performs research in the field of ICT and ICT
applications. Research groups are working across disciplines on modern-day
technological, economic and social issues. A total of 450 researchers are
attached to the CTIT: computer scientists, electrical engineers, mathematicians
and behavioural scientists.",52.239236,6.856456,52.239152,6.856497,poiobject:30F3ECC960F8361F1AE2CE8B4C631EEB,http://campusapp.webhare-test.utsp.utwente.nl/.uc/if4/49e0b00103fa056d00f2c8f403723b0b00f088fc030701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/if3/cc724d0103fa056d00f2c8f403723b0b00f088fc030701c1da00da0080.jpg,15,0,CTIT,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:88DA3C57E75C13E77A26AEC2C3CCB21E,The CTIT (institute for ICT research in context) performs research in the field of ICT and ICT applications. Research groups areâ€¦,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T20:01:11.170Z,,,poicategory:4093ABF808190FDB723996EF584A8B4E,"In the 'Sky' building (no 51)
you can find unmanned parcel lockers from De Buren. If the webshop supports
this feature, you can ask them to send the goods directly to one of the parcel
lockers. A dedicated smart phone app informs you when the packet has arrived
and provides you with the unlock code. This is extremely handy if nobody is home
during office hours, or if you want to order things without informing your room-mates
about it (yet).",52.243799,6.851472,52.243779,6.851536,poiobject:57A33F554694C539BA3FC07A2CB9AE41,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i30/36da350103b15ea2007a834004fe3b0b00707369020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i79/3a212e0103b15ea2007a834004fe3b0b00707369020701c1da00da0080.jpg,15,0,Parcel Lockers De Buren,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,,"In the 'Sky' building (no 51) you can find unmanned parcel lockers from De Buren. If the webshop supports this feature, you canâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06T13:50:52.513Z,,17,poicategory:825CC92E50826F5150A85838C692D057,"The Science Shop at the
University of Twente, which is part of Kennispark Twente, is a
customer-oriented organization that mediates between demand for scientific
knowledge and the expertise available at the University of Twente.Â Â 



Among the shopâ€™s customers are
non-profit organisations, private citizens, action/interest groups and, under
certain conditions, small and medium-sized businesses.",52.237649,6.85501,52.237221,6.854897,poiobject:A832032A28ECB8EC978B7C16BA536997,http://campusapp.webhare-test.utsp.utwente.nl/.uc/iaf/8e37ce010347056d00fecaf403723b0b00f225d2030701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ied/961c82010347056d00fecaf403723b0b00f225d2030701c1da00da0080.jpg,15,0,The Science Shop,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:FA72D2C27DDADA74A56E5C714176A006,"The Science Shop at the University of Twente, which is part of Kennispark Twente, is a customer-oriented organization thatâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,poicategory:9633E0C77CE5E08A89D02D1349309115,,,,,,,,,poicategory:4093ABF808190FDB723996EF584A8B4E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-03T12:58:29.537Z,,17,poicategory:4A2B200C4318F7D5CDE0661CA7A71557,"The restaurant at visitors
centre the 'Gallery' offers a perfect lunch amid the dynamic atmosphere of
startups and entrepeneurs.",52.237649,6.85501,52.237221,6.854897,poiobject:A92CA7C12C2EEFBE51E5CA920A1B08E7,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i2e/3d523d0103675ea2005780c3021e3c0b00752125020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/ieb/19d6b90103675ea2005780c3021e3c0b00752125020701c1da00da0080.jpg,12,0,Restaurant and Grand CafÃ© Gallery,true,true,false,Sunday,Sunday: Closed,Closed,Monday,Monday: 08:18 - 17:00,08:18 - 17:00,Tuesday,Tuesday: 08:18 - 17:00,08:18 - 17:00,Wednesday,Wednesday: 08:18 - 17:00,08:18 - 17:00,Thursday,Thursday: 08:18 - 17:00,08:18 - 17:00,Friday,Friday: 08:18 - 17:00,08:18 - 17:00,Saturday,Saturday: Closed,Closed,Sunday: Closed,poiobject:FA72D2C27DDADA74A56E5C714176A006,The restaurant at visitors centre the 'Gallery' offers a perfect lunch amid the dynamic atmosphere of startups and entrepeneurs.,0,1,1700,1,0830,2,1700,2,0830,3,1700,3,0830,4,1700,4,0830,5,1700,5,0830,Monday: 08:18 - 17:00,Tuesday: 08:18 - 17:00,Wednesday: 08:18 - 17:00,Thursday: 08:18 - 17:00,Friday: 08:18 - 17:00,Saturday: Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:35:33.067Z,,15,poicategory:9633E0C77CE5E08A89D02D1349309115,"The Experimental Centre for
Technical Medicine (ECTM) is a centre for medical innovation, aimed at research
and education in the field of technology and medicine. It educates students in
Technical Medicine and provides training courses for a range of medical
professionals. The ECTM has, among other things, an intensive care set-up (for
training purposes) and an operating theatre with state-of-the-art (simulation)
technology. Furthermore, the facilities are suitable for carrying out research
on human subjects, as well as for testing new medical technology. For more
information, contact the secretary's office via ECTMsecretariatTNW@utwente.nl
or +31 53 489 4757.",52.238451,6.858422,52.238845,6.856673,poiobject:83E5A17392E3759CA4108A52A11F884C,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i8d/56759a01038b5ba200b3043f04fe3b0b003f6b60020701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i64/1ede4601038b5ba200b3043f04fe3b0b003f6b60020701c1da00da0080.jpg,15,0,The Experimental Centre for Technical Medicine (ECTM),false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:E9C23F8347EA6CD48CF31C6818D5203F,"The Experimental Centre for Technical Medicine (ECTM) is a centre for medical innovation, aimed at research and education in theâ€¦",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05T19:30:19.321Z,,21,poicategory:9633E0C77CE5E08A89D02D1349309115,"The programme for Science
Based Engineering (SBE) develops and applies science and technology in order to
enable a sustainable future, to the needs of industry and society. This is being
done in the form of multidisciplinary systems. SBE has a strong position in
manufacturing, design, engineering materials and energy, grouped in three
centers of expertise: 'Design Engineering', 'Thermal Fluid and Process
Technology' as well as 'Mechanics of Solids, Surfaces and Systems'. The driving
force behind this program are its more than 300 linked researchers. Â ",52.237463,6.860203,52.237618,6.860649,poiobject:DF3BCBCC7BFF4FF55EEC2F03C689C841,http://campusapp.webhare-test.utsp.utwente.nl/.uc/i2d/55c2f20103e6026d00ebd0f403723b0b007710ac030701c13c03000080.jpg,http://campusapp.webhare-test.utsp.utwente.nl/.uc/if1/cd671e0103e6026d00ebd0f403723b0b007710ac030701c1da00da0080.jpg,15,0,SBE,false,false,false,Sunday,Sunday: Closed,Closed,Monday,Monday: Closed,Closed,Tuesday,Tuesday: Closed,Closed,Wednesday,Wednesday: Closed,Closed,Thursday,Thursday: Closed,Closed,Friday,Friday: Closed,Closed,Saturday,Saturday: Closed,Closed,This item has no opening hours,poiobject:3C4A25C0310E988682272B6AA3EF29DF,The programme for Science Based Engineering (SBE) develops and applies science and technology in order to enable a sustainableâ€¦,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
